result_id,olympian_id,year,event_id,medal
87531,22121,1984,8,No medal
87532,21563,1984,185,Bronze
87533,22806,1984,814,No medal
87534,20499,1984,459,Bronze
87535,20483,1984,815,Gold
87536,20167,1984,459,Bronze
87537,21447,1984,557,No medal
87538,20513,1984,407,No medal
87539,22785,1984,185,Bronze
87540,21296,1984,470,No medal
87541,22367,1984,77,No medal
87542,22367,1984,69,No medal
87543,22099,1984,883,No medal
87544,21521,1984,184,No medal
87545,20589,1984,836,Gold
87546,21155,1984,295,No medal
87547,22560,1984,70,No medal
87548,22560,1984,67,No medal
87549,20178,1984,68,No medal
87550,20332,1984,407,No medal
87551,20332,1984,406,No medal
87552,22158,1984,814,No medal
87553,22017,1984,475,No medal
87554,22591,1984,841,Gold
87555,20053,1984,114,No medal
87556,22192,1984,815,Gold
87557,22717,1984,815,Gold
87558,21427,1984,557,No medal
87559,20920,1984,108,No medal
87560,21223,1984,86,No medal
87561,20093,1984,409,No medal
87562,20905,1984,814,No medal
87563,20218,1984,814,No medal
87564,21868,1984,730,No medal
87565,21868,1984,726,No medal
87566,21868,1984,725,No medal
87567,20453,1984,446,No medal
87568,20453,1984,447,No medal
87569,20453,1984,442,No medal
87570,20453,1984,445,No medal
87571,20453,1984,443,No medal
87572,20453,1984,441,No medal
87573,20453,1984,449,Silver
87574,20453,1984,444,No medal
87575,20514,1984,644,No medal
87576,20514,1984,645,No medal
87577,20514,1984,635,No medal
87578,20750,1984,607,No medal
87579,20721,1984,637,Gold
87580,22070,1984,477,No medal
87581,22233,1984,185,Bronze
87582,21905,1984,814,No medal
87583,21157,1984,10,No medal
87584,22808,1984,459,Bronze
87585,21175,1984,659,Gold
87586,21175,1984,656,Bronze
87587,21341,1984,834,Gold
87588,21965,1984,413,No medal
87589,21663,1984,651,No medal
87590,21544,1984,451,No medal
87591,21544,1984,457,No medal
87592,21544,1984,453,No medal
87593,21544,1984,452,No medal
87594,21544,1984,455,Bronze
87595,21544,1984,454,No medal
87596,22019,1984,79,No medal
87597,21720,1984,660,No medal
87598,20221,1984,637,Bronze
87599,20235,1984,530,No medal
87600,22534,1984,820,No medal
87601,22460,1984,407,No medal
87602,21933,1984,295,No medal
87603,20840,1984,84,No medal
87604,21967,1984,472,No medal
87605,20457,1984,409,No medal
87606,20457,1984,408,No medal
87607,21483,1984,459,Bronze
87608,20139,1984,459,Bronze
87609,21344,1984,707,No medal
87610,20326,1984,184,No medal
87611,22194,1984,318,No medal
87612,20190,1984,185,Bronze
87613,20971,1984,10,No medal
87614,21693,1984,549,No medal
87615,22694,1984,716,No medal
87616,22694,1984,710,No medal
87617,22694,1984,706,No medal
87618,22441,1984,184,No medal
87619,21784,1984,835,No medal
87620,21526,1984,604,No medal
87621,21158,1984,368,No medal
87622,21281,1984,446,No medal
87623,21281,1984,447,No medal
87624,21281,1984,442,Silver
87625,21281,1984,445,No medal
87626,21281,1984,443,No medal
87627,21281,1984,441,No medal
